Date,Open,High,Low,Close,Volume
11/2/2009,161.25,163.113007,160,162.738007,7057024
12/2/2009,161.875,161.875,156.261993,156.819,11242656
13-02-2009,158.744003,159.994003,155.505997,156.455994,12791336
16-02-2009,157.494003,157.5,151.886993,152.681,11885736
17-02-2009,151,152.350006,145.625,146.744003,15025184
18-02-2009,147.311996,148.5,139.419006,147.350006,11096656
19-02-2009,146.875,151.712006,146.5,151.106003,9882800
20-02-2009,148.75,149.544006,145.625,147.143997,7635856
24-02-2009,144.375,149,143.188004,148.194,7708808
25-02-2009,149,153.056,148.75,152.181,10625008
26-02-2009,150.5,155,150,154.5,16571848
27-02-2009,153.462006,154.731003,150.468994,153.906006,13326776
2/3/2009,152.25,153.475006,148.75,152.380997,11820592
3/3/2009,150.75,152.475006,148.931,149.699997,8818448
4/3/2009,150.125,152.125,147.5,149.899994,8641608
5/3/2009,150.625,153.100006,146.949997,147.744003,6939760
6/3/2009,147.75,154.75,143.938004,152.419006,10278952
9/3/2009,150.636993,152,148.761993,150.255997,9863440
12/3/2009,151.511993,156.981003,151.375,153.475006,16502352
13-03-2009,156.175003,162.494003,155,162.130997,14660976
16-03-2009,162.875,162.875,158.636993,160.975006,13499264
17-03-2009,160.5,160.5,157.125,158.188004,9897992
18-03-2009,158.125,162.75,158.125,159.755997,14668304
19-03-2009,160.625,163.824997,158.75,162.149994,13425064
20-03-2009,165.425003,165.425003,160.625,162.024994,9503144
23-03-2009,162.524994,167.494003,161.899994,166.412994,12242840
24-03-2009,168.125,170.031006,163.886993,165.093994,10746656
25-03-2009,164.031006,168.75,164.031006,167.369003,13099280
26-03-2009,168.125,174.636993,167.774994,172.393997,23946120
27-03-2009,171.875,173.25,166.255997,168.113007,16699616
30-03-2009,165,166.125,158.205994,162.662994,12393408
31-03-2009,163.75,167.488007,162.625,165.488007,12775224
1/4/2009,166.393997,172.494003,163.169006,171.718994,12438888
2/4/2009,174.5,179.375,172.819,177.425003,15717736
6/4/2009,180.406006,183.625,173.005997,176.755997,13856976
8/4/2009,173.755997,179.330994,169.561996,178.143997,19805776
9/4/2009,179.375,179.613007,174.5,178.375,15061688
13-04-2009,179.375,183.369003,172.149994,176.162994,18836512
15-04-2009,168.5,172.75,162.518997,171.324997,44636272
16-04-2009,171.5,175,165,168.149994,27307312
17-04-2009,168.75,177.600006,168.75,174.662994,23499408
20-04-2009,173.130997,176.25,171.625,174.181,14932696
21-04-2009,172.375,173.738007,169.375,170.306,8013864
22-04-2009,170.25,173.5,169.438004,172.636993,10622240
23-04-2009,171.393997,182.462006,169.550003,181.306,12194592
24-04-2009,180.136993,182.25,175.569,181.074997,11411288
27-04-2009,180.988007,181.238007,176.875,179.488007,9638104
28-04-2009,178.75,183.636993,177.25,178.843994,9435696
29-04-2009,180,189.705994,178.794006,188.656006,15414232
30-04-2009,373.25,373.25,373.25,373.25,0
4/5/2009,190.011993,204.488007,190.011993,203.524994,20014080
5/5/2009,201.944,203.125,193.787994,197.755997,18430600
6/5/2009,196.938004,201.125,193.488007,196.656006,14468192
7/5/2009,196.25,196.744003,191.162994,194.093994,14538144
8/5/2009,193.625,196.375,187.649994,190.087006,12951168
11/5/2009,190,192.337006,186.524994,189.705994,6537800
12/5/2009,188.125,200.625,187.949997,199.806,14131776
13-05-2009,200.031006,200.031006,195,196.744003,7508488
14-05-2009,192.5,198.5,191.613007,195.899994,8547272
15-05-2009,196.375,200.875,195.069,199.100006,8377648
18-05-2009,213.125,238.863007,210.125,225.011993,139624
19-05-2009,213.906006,224.375,193.5,194.869003,44417904
20-05-2009,194.75,201,189.419006,191.363007,33408600
21-05-2009,190.125,194.375,186.5,187.800003,19423488
22-05-2009,186.25,191.125,185.630997,190.287994,9119160
25-05-2009,191.25,191.25,186.319,188.880997,10456560
26-05-2009,190.511993,195.074997,188.886993,193.455994,11653664
27-05-2009,195.25,199.625,194.518997,198.518997,9898848
28-05-2009,189.694,203.625,189.694,197.375,20866896
29-05-2009,198.593994,201.875,196.875,200.636993,13918392
1/6/2009,201.919006,210.712006,200.669006,209.561996,13187728
2/6/2009,212.481003,213.5,207.875,211.080994,10426160
3/6/2009,211.031006,213.5,201.649994,205.188004,13714024
4/6/2009,204.350006,206.175003,200.125,203.738007,10945016
5/6/2009,206.5,214.375,204.375,212.363007,16594680
8/6/2009,212.25,219,211.5,217.761993,11278384
9/6/2009,216.25,225,215.024994,224.350006,16875544
10/6/2009,223.75,229.75,220.375,226.100006,17733368
11/6/2009,230.550003,230.550003,215.074997,218.869003,16257800
12/6/2009,220.125,221.875,214.125,216.056,9467072
15-06-2009,215.613007,221.994003,210.518997,214.386993,16612752
16-06-2009,213.5,216.869003,210.625,215.580994,9519696
17-06-2009,212.25,217.761993,209.544006,213.931,13470704
18-06-2009,211.5,220.25,210.705994,215.718994,12714408
19-06-2009,216,223.136993,214.643997,221.300003,14974920
22-06-2009,222.524994,223.649994,218.5,220.800003,9418608
23-06-2009,217.656006,221.238007,212.625,218.419006,12632032
24-06-2009,218.794006,221.863007,215.274994,219.694,10190424
25-06-2009,220.561996,224.725006,218.524994,219.886993,13230880
26-06-2009,223.125,230,219.375,228.386993,12946176
29-06-2009,232.488007,258.75,221.375,222.869003,9795432
30-06-2009,224.375,224.875,219.774994,222.061996,8956848
1/7/2009,221.319,226.468994,220.574997,224.399994,7992144
2/7/2009,223.893997,225.5,220.636993,224.580994,8419040
3/7/2009,223.149994,227,218.455994,225.643997,8891848
6/7/2009,226.25,227.425003,218.794006,220.149994,13548688
7/7/2009,224.625,224.625,215.625,217.238007,12685960
8/7/2009,216.125,217.25,211.25,213.300003,9024592
9/7/2009,213.75,213.75,208.75,209.694,10921792
10/7/2009,212.5,221.225006,208.125,215.143997,24205400
13-07-2009,214.100006,221.863007,212.636993,221.261993,8249000
14-07-2009,221.238007,227.494003,218.886993,226.475006,11646872
15-07-2009,225.205994,227.931,219.375,223.955994,15574832
16-07-2009,225,227.199997,220.863007,224.386993,9393272
17-07-2009,225.281006,234.25,225.25,233.287994,12571528
20-07-2009,233.761993,249.25,233.761993,246.425003,20075736
21-07-2009,245.613007,246.25,240.694,242.893997,14524536
22-07-2009,242.893997,246.850006,236.580994,239.975006,15314264
23-07-2009,240,247.319,240,244.843994,17288488
24-07-2009,245.011993,252.125,245.011993,250.455994,14041208
27-07-2009,250,255.613007,249.412994,253.488007,10443320
28-07-2009,251.875,254.819,245.875,249.630997,14101128
29-07-2009,245.037994,249.738007,243.024994,248.087006,13927608
30-07-2009,248.281006,252.75,248.281006,251.744003,22281496
31-07-2009,253.988007,259.875,253.337006,258.044006,16582960
3/8/2009,258,261.674988,256.019012,259.556,14640824
4/8/2009,260,260.931,252.625,255.468994,9584856
5/8/2009,257.462006,263.375,257.462006,262.325012,10347128
6/8/2009,262.5,262.5,255.011993,257.299988,6832848
7/8/2009,257.25,257.25,253.130997,254.955994,9850600
10/8/2009,256.25,264.375,256.25,260.962006,12412080
11/8/2009,259.875,263.75,257.431,260.587006,9207256
12/8/2009,258.5,258.75,249.5,255.350006,7314200
13-08-2009,256.394012,260.462006,254.574997,257.975006,11459720
14-08-2009,258.125,258.125,253.25,255.294006,4906088
17-08-2009,253.130997,253.130997,246.406006,247.811996,10796904
18-08-2009,246.25,249.625,244.375,246.669006,10879064
19-08-2009,248.125,248.125,241.875,243.938004,7609192
20-08-2009,246.375,249.574997,245,248.806,4696576
21-08-2009,249.375,255.625,246.25,254.136993,9837224
24-08-2009,257.487,260.549988,256.330994,259.487,5919008
25-08-2009,256.406006,263.118988,254.375,261.875,8148232
26-08-2009,263.125,273.5,263.125,272.455994,14303176
27-08-2009,272.462006,275.5,270.075012,273.975006,13123784
28-08-2009,272.625,274.875,267.649994,273.830994,7292688
31-08-2009,270.700012,270.700012,265.281006,266.394012,10788632
1/9/2009,267.493988,273.75,265.325012,268.112,11446120
2/9/2009,267.5,272.5,265,270.605988,7847928
3/9/2009,271.375,275.5,266.987,273.399994,13643728
4/9/2009,272.493988,277,270.138,275.131012,9014920
7/9/2009,276.875,278.75,274.524994,278.024994,8133400
8/9/2009,278.513,279.875,274.669006,275.475006,7909128
9/9/2009,275.638,277.312012,272.125,273.712006,7556600
10/9/2009,276.75,281.237,276.75,280.037994,8824944
11/9/2009,275.980988,284.362,275.980988,283.424988,9594120
14-09-2009,278.480988,282.968994,278.480988,281.269012,6304472
15-09-2009,280.737,284.375,280,283.819,6428216
16-09-2009,284.980988,290.625,284.024994,290.006012,10085952
17-09-2009,291.25,296.225006,290,295.237,10261328
18-09-2009,293.950012,298.5,292.694,295.531006,5975112
22-09-2009,294.906006,302.625,293.763,301.269012,13272872
23-09-2009,300,300.480988,294.763,295.868988,10933336
24-09-2009,292.5,292.5,282.493988,285.556,44169688
25-09-2009,286.237,286.537994,279.138,280.062012,21200256
29-09-2009,284.894012,287.5,284.149994,286.919006,6782824
30-09-2009,283,290.625,283,288.299988,8042976
1/10/2009,291.25,293.75,286.037994,292.093994,15046512
5/10/2009,289.375,291.875,286.394012,290.388,7023408
6/10/2009,292.487,294.075012,285.156006,289.044006,10445384
7/10/2009,289.381012,291.013,278.375,281.593994,15837168
8/10/2009,282.75,283.118988,273.656006,276.350006,18074064
9/10/2009,278.75,284.600006,270.825012,272.200012,25903608
12/10/2009,273.75,280.625,273.5,279.924988,9146696
13-10-2009,558.75,558.75,558.75,558.75,0
14-10-2009,286,286,276.375,281.980988,8163800
15-10-2009,283.125,283.955994,273.25,277.174988,7204728
16-10-2009,277.25,279.950012,273.131012,273.743988,8313992
20-10-2009,274.875,277.875,271.274994,273.544006,12591872
21-10-2009,275.600006,279.875,272.5,277.075012,12899344
22-10-2009,275,281.25,273.899994,276.644012,15117160
23-10-2009,278.75,284.375,276.519012,282.5,12532216
26-10-2009,283.174988,287.424988,278.75,284.237,10029776
27-10-2009,283.125,287.493988,276.955994,280.325012,14337256
28-10-2009,280.075012,283.5,277.544006,282.087006,12262776
29-10-2009,281.125,281.125,274.399994,276.044006,15260688
30-10-2009,278.5,281.125,267.769012,275.774994,14282728
3/11/2009,275.375,280.912994,266.263,267.881012,12042264
4/11/2009,269.875,282.5,269.875,279.644012,12771288
5/11/2009,278.269012,280.281006,270.605988,277.705994,9016400
6/11/2009,280.049988,281.25,274.069,277.325012,6601328
9/11/2009,278.75,280,275,279.013,5086712
10/11/2009,283.25,283.730988,275.075012,277.243988,6127880
11/11/2009,276.5,289.375,276.25,288.343994,9474696
12/11/2009,285.837006,293.625,285.837006,290.799988,8001216
13-11-2009,291.612,296.812012,289.075012,294.962006,7251216
16-11-2009,295.924988,296.837006,291.912994,293.993988,5099088
17-11-2009,294.506012,300.600006,294.506012,299.787994,8147944
18-11-2009,299.955994,305.424988,299.912994,304.162994,8816704
19-11-2009,295.980988,302.5,295.980988,301.243988,6498616
20-11-2009,300.138,306.125,297.5,303.337006,6156416
23-11-2009,302.612,302.612,298.875,300.868988,4655008
24-11-2009,301.587006,305.862,298.781006,304.337006,7325904
25-11-2009,304.5,307.125,302.024994,304.819,5025976
26-11-2009,305.625,305.674988,295.875,299.181,7643840
27-11-2009,294.5,299.375,288.388,290.980988,8169288
30-11-2009,294.075012,299.112,293.781006,297.419006,7009016
1/12/2009,303.375,303.375,294.375,299.468994,6511080
2/12/2009,300.612,301,294.75,299.424988,7410024
3/12/2009,300.25,302.375,295.513,297.118988,7344480
4/12/2009,297.75,302.937988,296.281006,297.950012,7718720
7/12/2009,299.362,303.306,296.875,298.825012,6889896
8/12/2009,299.962006,306.375,297.519012,305.812012,8611792
9/12/2009,303.75,307.75,302.769012,307.069,7670064
10/12/2009,308.056,308.056,303.763,306.618988,4517448
11/12/2009,308.125,311.080994,306.444,307.593994,6840432
14-12-2009,306.875,314.75,306.256012,312.343994,9189776
15-12-2009,311.25,314.375,310.649994,313.256012,8746848
16-12-2009,313.25,319.5,310.825012,318.112,9163072
17-12-2009,318.125,321.493988,316.899994,319.875,8603088
18-12-2009,320.5,320.5,313.625,315.743988,11180776
21-12-2009,310.355988,318.100006,309.593994,313.763,8766008
22-12-2009,314.987,316.263,312.100006,312.799988,5762168
4/1/2010,326.25,328.75,324.412994,326.575012,4069264
5/1/2010,327.5,328.837006,325.013,327.669006,6895528
6/1/2010,335.375,335.375,321.888,322.888,6817288
7/1/2010,323.325012,323.325012,314.774994,315.631012,10892600
8/1/2010,314.875,315.412994,307.25,308.024994,12649312
11/1/2010,309.388,313.087006,309.25,311.205994,7849656
12/1/2010,312.5,324.25,312.5,323.368988,24859680
13-01-2010,309.605988,336.875,309.605988,335.437988,19704040
14-01-2010,334.875,337.862,331.274994,336.218994,8413904
15-01-2010,336.218994,336.562012,331.769012,334.475006,5049504
18-01-2010,332.875,336.25,332,335.830994,6140088
19-01-2010,335,336,328.513,329.487,5837512
20-01-2010,331.080994,334.149994,329.75,332.212006,6091992
21-01-2010,330.375,333.087006,325,328.149994,6682792
22-01-2010,325,326.25,319,321.950012,13486496
25-01-2010,318.75,321.243988,314.75,317.787994,6498712
27-01-2010,316.5,316.730988,310.644012,312.781006,9840856
28-01-2010,314.125,319.362,309.937988,311.468994,12732872
29-01-2010,306.549988,312.5,300.600006,309.437988,15012280
1/2/2010,305.875,316.25,298.763,306.406006,12308784
2/2/2010,312.625,312.625,302.705994,304.993988,9889384
3/2/2010,306.25,312.5,306.25,309.149994,6405608
4/2/2010,308.125,308.75,301.562012,303.631012,6176408
5/2/2010,298.799988,299.806,291.125,294.087006,13544872
8/2/2010,296.862,305.25,293.062012,300.450012,9252480
9/2/2010,300.5,310.25,299.281006,309.225006,10387392
10/2/2010,311.375,312.024994,306,308.368988,7187984
11/2/2010,309.125,314.769012,308.75,312.306,6453888
15-02-2010,313.375,317.799988,309.355988,312.330994,8950128
16-02-2010,312.5,318.875,311.031006,317.681,4418096
17-02-2010,318.774994,320.799988,314.200012,314.830994,7991184
18-02-2010,315.375,318.375,314,316.705994,3721696
19-02-2010,315.612,318.062012,313.144012,316.549988,5998992
22-02-2010,319.388,323.962006,319.388,321.044006,5855400
23-02-2010,319.763,323.625,319.375,322.662994,3786032
24-02-2010,321,324.787994,318.875,322.037994,5427016
25-02-2010,321.325012,328.712006,321.325012,327.169006,8729568
26-02-2010,327.375,328.75,322.763,325.243988,10546368
2/3/2010,328.944,331.343994,327.830994,330.125,8534656
3/3/2010,331.388,334.562012,329.080994,333.281006,5904976
4/3/2010,332.75,333,325.5,327.975006,6755240
5/3/2010,329.237,330,326.631012,329.462006,4984808
8/3/2010,331.625,334.919006,329.763,332.444,8664992
9/3/2010,331.256012,337.687988,327.230988,335.493988,7958752
10/3/2010,334.362,336.431,331.25,332.406006,7330952
11/3/2010,333.125,336.875,331.25,335.368988,4298424
12/3/2010,337.487,338,332.037994,334.156006,3176920
15-03-2010,331.799988,339.062012,329.5,337.656006,10582856
16-03-2010,337.5,343.118988,335.287994,341.544006,5881344
17-03-2010,341.875,344.212006,339.125,342.287994,6352000
18-03-2010,342.5,349.237,342.5,348.450012,8923048
19-03-2010,347.513,349.375,345.006012,346.544006,12582544
22-03-2010,344.013,347.125,342.862,344.674988,4108528
23-03-2010,346.256012,349.875,345.519012,346.937988,4792560
25-03-2010,346.375,358.75,343.855988,351.743988,15207528
26-03-2010,352,353.125,345.375,346.855988,9105680
29-03-2010,344.75,346.25,337.531006,339.580994,13981704
30-03-2010,339.375,339.375,328.825012,330.513,10649936
31-03-2010,331.737,334.587006,325.825012,326.993988,13070104
1/4/2010,327.524994,334.75,327.5,333.806,8187000
5/4/2010,334.875,336.25,329.75,334.743988,7318616
6/4/2010,335.25,335.625,330.656006,331.406006,5348808
7/4/2010,331.944,334.350006,327.174988,330.468994,8380880
8/4/2010,330,334.737,328.75,332.968994,7227984
9/4/2010,333.75,337.212006,333.125,334.524994,8260312
12/4/2010,335.737,337.25,331.506012,335.388,8325648
13-04-2010,336.25,349.230988,329.375,347.737,57635400
15-04-2010,348.5,353.087006,344.912994,350.200012,22395128
16-04-2010,349.013,351.125,346.381012,348.575012,6244344
19-04-2010,346.830994,346.830994,342,343.987,8754896
20-04-2010,345.687988,348.743988,340,340.912994,9542128
21-04-2010,342.875,343.718994,337.537994,339.056,6496288
22-04-2010,338.5,345.355988,336.625,339.799988,6978144
23-04-2010,341.875,344.212006,339.605988,340.868988,5888336
26-04-2010,341.263,344.25,340.631012,342.368988,4454288
27-04-2010,341.138,342.799988,340.799988,342.181,3280256
28-04-2010,338.763,341.493988,336.388,337.437988,5544496
29-04-2010,337.375,341.612,334.375,338.644012,11319960
30-04-2010,339,344.850006,334.638,342.269012,8067024
3/5/2010,338.5,339.368988,335.25,336.862,5408952
4/5/2010,338.125,338.25,331.937988,333.269012,6576208
5/5/2010,331.174988,338.5,326.25,336.625,12122080
6/5/2010,336.287994,336.287994,330.694,332.269012,7808360
7/5/2010,329.763,330.669006,325.881012,327.105988,8984392
10/5/2010,327.5,335.475006,327.5,334.462006,5635408
11/5/2010,333.725006,334.312012,329.5,332.593994,5802824
12/5/2010,332,337.362,331.531006,335.212006,9185176
13-05-2010,335.5,340.375,332.656006,338.269012,4923880
14-05-2010,338.75,340.875,328.75,331.487,6824496
17-05-2010,329.375,331.006012,322.006012,327.044006,8170824
18-05-2010,332.5,332.5,322.756012,328.649994,7144600
19-05-2010,328.25,331.544006,324.181,325.355988,11939240
20-05-2010,326.5,329.319,323.312012,325.093994,6508872
21-05-2010,321,326,319.794006,322.718994,7127200
24-05-2010,326.375,328.75,322.406006,325.049988,7186104
25-05-2010,323.355988,323.355988,313.763,316.674988,8838128
26-05-2010,320.631012,329.987,319.531006,327.631012,7868856
27-05-2010,328.475006,333,324.388,330.419006,11312696
28-05-2010,333.756012,335.549988,329.662994,334.681,6793992
31-05-2010,341.875,341.875,328.069,332.25,7020752
1/6/2010,331.875,332.187988,327.200012,328.044006,5782888
2/6/2010,329.375,331.493988,328.013,330.031006,6557144
3/6/2010,332.5,338.225006,332.5,337.25,5517096
4/6/2010,337.25,342.25,335.306,341.118988,4950400
7/6/2010,338.75,338.75,331.25,333.955994,7781952
8/6/2010,333.955994,336.125,330.980988,331.812012,6651144
9/6/2010,333.5,333.5,327.062012,328.118988,5427120
10/6/2010,328.149994,331.75,327.569,330.694,5187448
11/6/2010,333.112,336.362,327.625,328.843994,9912864
14-06-2010,331.263,344.855988,331.263,343.299988,9728848
15-06-2010,343.312012,347.5,340.263,341.837006,7946312
16-06-2010,344.362,347.437988,342.75,346.174988,5720064
17-06-2010,347,347.975006,342,345.605988,5639240
18-06-2010,338.480988,351.875,338.480988,348.274994,8356232
21-06-2010,349.924988,352.350006,348.906006,350.100006,7164752
22-06-2010,348.75,349.919006,345,345.888,4763688
23-06-2010,343.388,350.618988,339.730988,349.718994,4948088
24-06-2010,351.799988,354.212006,347.881012,352.837006,12316104
25-06-2010,351.25,351.493988,346.375,347.212006,3345664
28-06-2010,346.25,352.125,346.25,351.125,3834168
29-06-2010,349.131012,351.700012,345.888,349.194,3773072
30-06-2010,347.25,351.080994,341.5,348.875,9449976
1/7/2010,348.875,348.875,343.875,345.881012,5847248
2/7/2010,346.868988,346.868988,339.5,340.937988,11169440
5/7/2010,341.25,344,340,342.931,3616720
6/7/2010,342.875,349.875,342.875,348.138,5872600
7/7/2010,349.950012,349.950012,345.649994,347.718994,5923392
8/7/2010,350.75,355.799988,350.013,353.562012,6278192
9/7/2010,354.763,360.062012,354.763,359.225006,7859112
12/7/2010,356.256012,363.75,356.25,361.987,8597240
13-07-2010,358.75,359.381012,347.625,349.593994,25502384
14-07-2010,348.743988,351.125,342.125,342.862,14193928
15-07-2010,343.618988,347,342.5,344.950012,8328136
16-07-2010,344.375,348.875,343.875,347.125,8205560
19-07-2010,343.625,349.100006,341.968994,346.306,7047120
20-07-2010,346.306,347.812012,344.187988,344.955994,5054736
21-07-2010,345.912994,347.375,345,346.455994,2634480
22-07-2010,345.593994,345.593994,340.881012,344.312012,8226952
23-07-2010,348.375,358.756012,345.625,348.306,5323096
26-07-2010,348.75,351.25,348.75,350.556,4470816
27-07-2010,350.375,354.25,350.375,353.600006,5093960
28-07-2010,353.625,354.812012,351.5,354.013,3725168
29-07-2010,353.100006,355,351.355988,354.144012,3613008
30-07-2010,351.875,353.906006,345,348.549988,4472672
2/8/2010,350,351.600006,347.644012,349.618988,3815232
3/8/2010,350.625,352.375,346.187988,348.037994,2434584
4/8/2010,348.75,361.5,348.75,359.312012,9536024
5/8/2010,360,363.350006,357.694,358.656006,6594296
6/8/2010,357.625,361.5,356.5,357.975006,3676480
9/8/2010,356.062012,360.362,352.031006,359.330994,4201544
10/8/2010,358.75,358.75,351.875,353.631012,4811984
11/8/2010,354.25,357.237,350,351.362,5344800
12/8/2010,349.5,349.5,344.25,346.587006,6973400
13-08-2010,346.875,349.75,344.375,347.156006,5561808
16-08-2010,345,347.25,343.75,345.237,5193608
17-08-2010,344.375,347.062012,341.25,343.812012,5140640
18-08-2010,345.638,352.437988,344.769012,350.906006,6128144
19-08-2010,351.875,353.125,348.493988,350.575012,4826744
20-08-2010,350.375,350.375,344.25,346.200012,4624824
23-08-2010,346.5,351.25,345.162994,350.394012,4511832
24-08-2010,348.625,348.625,344.399994,345.656006,5247552
25-08-2010,345.25,349.243988,344.493988,346.362,3502008
26-08-2010,346.875,347.868988,343.419006,345.705994,7834984
27-08-2010,344.75,344.75,335.174988,338.737,6973800
30-08-2010,339.919006,342,333.287994,337.556,4781168
31-08-2010,335.625,340.5,334.519012,339.230988,7722280
1/9/2010,339.230988,348.062012,338.531006,347.019012,10131800
2/9/2010,349.875,351.75,343.237,344.125,3402512
3/9/2010,345.138,350.5,345.138,347.181,7606688
6/9/2010,348.281006,355,348.200012,353.955994,6391192
7/9/2010,355,359.112,351.274994,358.118988,8321272
8/9/2010,357.125,360.825012,353.125,359.924988,9386496
9/9/2010,358.763,362.5,357.25,361.875,7591392
13-09-2010,361.25,368.125,360.25,367.112,6650488
14-09-2010,368.825012,375,368.75,371.950012,9767144
15-09-2010,371.875,382.5,371.125,381.605988,14344648
16-09-2010,379.006012,379.006012,369.781006,370.743988,7088984
17-09-2010,370.743988,376.562012,369.924988,371.269012,8616488
20-09-2010,371.875,377.25,371.875,376.075012,5025976
21-09-2010,376.875,383.125,374.575012,382.394012,9223912
22-09-2010,382.562012,382.862,374.306,376.787994,10806440
23-09-2010,375.631012,379.343994,371.631012,377.862,11181376
24-09-2010,377.862,382.337006,374.205994,381.138,8791520
27-09-2010,381.875,382.5,377.919006,379.075012,7210320
28-09-2010,378.125,378.513,375.125,377.075012,6209144
29-09-2010,378.25,384.875,375.325012,378.881012,8972920
30-09-2010,380.868988,384.375,375.931,381.312012,13665816
1/10/2010,381.375,388.756012,378.287994,387.769012,8086512
4/10/2010,389,395.25,382.819,384.806,7636640
5/10/2010,384.375,388.875,383.75,385.587006,5189152
6/10/2010,388.25,390.362,384.575012,387.975006,5788528
7/10/2010,386.125,387.187988,380.25,381.681,6833672
8/10/2010,382.5,385.705994,379.631012,384.537994,6548160
11/10/2010,385.037994,387.125,382.330994,384.306,4493832
12/10/2010,384,385.618988,381.287994,384.399994,4625624
13-10-2010,385.125,395.600006,384.399994,394.105988,13024504
14-10-2010,395.638,403.618988,394.524994,398.156006,9193376
15-10-2010,400,404.75,382.644012,384.537994,25870360
18-10-2010,385.062012,389.862,379.912994,388.381012,12591096
19-10-2010,386.837006,388.131012,375.125,376.274994,14077712
20-10-2010,376.225006,380.575012,373.75,377.325012,7093856
21-10-2010,374.730988,379.799988,372.513,379.306,9231920
22-10-2010,375.656006,385.612,375.375,381.644012,11345744
25-10-2010,382.350006,384.362,376.263,377.394012,5224432
26-10-2010,377.5,380.412994,375.337006,376.730988,6925872
27-10-2010,375.25,376.25,370.899994,372.524994,9072696
28-10-2010,373,379.112,368.506012,371.355988,18232152
29-10-2010,373.625,374.75,368,371.462006,6886024
1/11/2010,372.875,378.993988,372.875,375.205994,4552944
2/11/2010,375.25,379.075012,373.100006,378.381012,4998504
3/11/2010,378.993988,380.593994,376.881012,378.044006,3047536
4/11/2010,380.5,385.625,379.118988,384.644012,5514792
8/11/2010,385.5,385.5,375.843994,376.987,5381520
9/11/2010,379.600006,384.375,378.75,382.475006,5266960
10/11/2010,381,388.125,378.763,385.330994,9728432
11/11/2010,385.5,385.5,381.375,381.830994,5586392
12/11/2010,379.75,379.843994,373.625,374.730988,7499456
15-11-2010,375.375,380.618988,372.200012,378.756012,5850488
16-11-2010,376.5,377.375,367.531006,371.368988,8375136
18-11-2010,373.625,378.980988,369.830994,375.493988,7128224
19-11-2010,373.444,376.087006,368.125,370.475006,5664792
22-11-2010,371.419006,383.5,371.419006,380.462006,8780144
23-11-2010,378.487,382.350006,372.493988,376.513,4579872
24-11-2010,377.987,379.362,368.781006,374.487,4038888
25-11-2010,375.694,388.875,375.694,383.044006,18331976
26-11-2010,383.75,388,378.368988,380.256012,9515792
29-11-2010,383.125,386.955994,381.394012,382.993988,4964328
30-11-2010,380.437988,385.337006,376.524994,381.375,9072544
1/12/2010,381.225006,383.312012,379.375,381.549988,4624096
2/12/2010,382,388.674988,379,387.312012,7197360
3/12/2010,388.375,393.487,387.875,390.625,6647816
6/12/2010,391.25,397.049988,390.75,392.924988,6023648
7/12/2010,393.230988,399.375,392.524994,397.325012,6085496
8/12/2010,394.875,395.513,389.25,391.394012,6951112
9/12/2010,393.125,397.763,392.644012,393.931,7931128
10/12/2010,393.125,395.25,389.725006,393.031006,6125120
13-12-2010,393.625,394.549988,384.375,393.162994,6849080
14-12-2010,395.462006,396.75,390.850006,394.830994,3933584
15-12-2010,393.337006,401.125,393.337006,400.431,8254392
16-12-2010,402.424988,412.5,401.25,411.662994,8509144
20-12-2010,406.513,420.475006,406.5,418.743988,11346320
21-12-2010,418.819,421.200012,413.881012,416.156006,8059840
22-12-2010,415.625,419.962006,414.218994,416.562012,5927280
23-12-2010,418,421.5,416.156006,420.987,6231504
24-12-2010,418.375,422.725006,417.756012,421.269012,3620064
27-12-2010,419.625,423.975006,419.625,422.112,3691760
28-12-2010,421.375,423.743988,420.437988,422.830994,2554440
29-12-2010,422.625,426.875,421.388,425.612,3802920
30-12-2010,426.25,431.75,425.25,430.868988,8991688
31-12-2010,429.125,431.375,425.644012,430.343994,5859728
3/1/2011,430.5,433.712006,428.462006,432.294006,5048544
4/1/2011,432.125,437.375,432.125,435.181,8119288
5/1/2011,433.125,434.625,430.638,432.450012,3523160
6/1/2011,435,436.625,430.513,434.769012,4691840
7/1/2011,432.919006,436.875,419.544006,421.343994,8550928
10/1/2011,421.875,430.394012,419,424.468994,10390408
11/1/2011,417.5,427.924988,411.013,415.712006,12319416
12/1/2011,418.75,423.75,414.774994,422.162994,10035400
13-01-2011,411.625,412.375,399.375,400.649994,22352872
14-01-2011,398.269012,409.737,398.125,400.537994,10321640
17-01-2011,400,410.212006,398.906006,408.600006,8218616
18-01-2011,406.25,416.962006,406.25,415.375,9797168
19-01-2011,413.394012,414.25,404.475006,406.200012,6935088
20-01-2011,404,413.424988,402.263,411.987,7231848
21-01-2011,408.875,409.75,403.875,405.480988,4626824
24-01-2011,405,411.25,403.412994,410.580994,7501360
25-01-2011,408.125,413.105988,404.506012,407.455994,9925912
27-01-2011,408.625,408.625,398.187988,399.612,12710648
28-01-2011,400.725006,408.569,392.580994,396.019012,12684296
31-01-2011,392.312012,392.312012,385.774994,389.712006,7749368
1/2/2011,390.787994,391.049988,380.388,386.149994,10301688
2/2/2011,389.125,395.5,383.125,386.156006,9174728
3/2/2011,387.674988,394.125,385.774994,389.700012,6049408
4/2/2011,387.375,390.462006,378.299988,380.987,6959880
7/2/2011,384.362,389.237,382.625,385.931,7341128
8/2/2011,387.5,390,384,387.075012,6023992
